index,2021-06,2021-03,2021-09,symbol
Lợi nhuận sau thuế chưa phân phối kỳ này,2158912211689,661253532400,2235089319926,PLX
Lợi ích cổ đông không kiểm soát,3018959277934,3023857967304,3058424713551,PLX
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,PLX
Nguồn vốn đầu tư XDCB,0,0,0,PLX
Nguồn kinh phí và quỹ khác,0,0,0,PLX
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,PLX
Vốn ngân sách nhà nước,0,0,0,PLX
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,PLX
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,PLX
TỔNG CỘNG NGUỒN VỐN,67722587922686,64512469601432,61579613117602,PLX
"Tiền mặt, vàng bạc, đá quí",2022546000000,1829035000000,,TPB
Tiền gửi tại NHNN,16421498000000,10467415000000,,TPB
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",24762767000000,14595304000000,,TPB
Tiền gửi tại các TCTD khác,14085647000000,8733887000000,,TPB
Cho vay các TCTD khác,10677120000000,5861417000000,,TPB
Dự phòng rủi ro,0,0,,TPB
Chứng khoán kinh doanh,0,0,,TPB
Dự phòng giảm giá chứng khoán kinh doanh,0,0,,TPB
Các công cụ chứng khoán phái sinh và các tài sản tài chính khác,195550000000,153807000000,,TPB
Cho vay khách hàng,130003410000000,122398784000000,,TPB
Dự phòng rủi ro cho vay khách hàng,-2200121000000,-1988192000000,,TPB
Hoạt động mua nợ,999870000000,1000257000000,,TPB
Mua nợ,1007428000000,1008022000000,,TPB
Dự phòng rủi ro hoạt động mua nợ,-7558000000,-7765000000,,TPB
Chứng khoán đầu tư,49402870000000,49335396000000,,TPB
Sẵn sàng để bán,49526005000000,49426955000000,,TPB
Đầu tư giữ đến ngày đáo hạn,44700000000,44700000000,,TPB
Dự phòng giảm giá chứng khoán đầu tư,-167835000000,-136259000000,,TPB
"Góp vốn, đầu tư dài hạn",0,0,,TPB
Đầu tư vào công ty con,0,0,,TPB
"Đầu tư vào công ty liên doanh, liên kết",0,0,,TPB
Góp vốn liên doanh,0,0,,TPB
Đầu tư vào công ty liên kết,0,0,,TPB
Đầu tư dài hạn khác,0,0,,TPB
Dự phòng giảm giá đầu tư dài hạn,0,0,,TPB
Tài sản cố định,761898000000,779732000000,,TPB
Tài sản cố định hữu hình,519066000000,538341000000,,TPB
Nguyên giá TSCĐHH,1056933000000,1036483000000,,TPB
Hao mòn TSCĐHH,-537867000000,-498142000000,,TPB
Tài sản cố định thuê tài chính,0,0,,TPB
Nguyên giá TSCĐTTC,0,0,,TPB
Hao mòn TSCĐTTC,0,0,,TPB
Tài sản cố định vô hình,242832000000,241391000000,,TPB
Nguyên giá TSCĐVH,536952000000,513265000000,,TPB
Hao mòn TSCĐVH,-294120000000,-271874000000,,TPB
Bất động sản đầu tư,0,0,,TPB
Nguyên giá bất động sản đầu tư,0,0,,TPB
Hao mòn bất động sản đầu tư,0,0,,TPB
Tài sản Có khác,17676442000000,15592956000000,,TPB
Các khoản phải thu,14320301000000,12427850000000,,TPB
"Các khoản lãi, phí phải thu",1733065000000,1642618000000,,TPB
Tài sản thuế TNDN hoãn lại,0,0,,TPB
Tài sản có khác,1625689000000,1576189000000,,TPB
Trong đó: Lợi thế thương mại,0,0,,TPB
Dự phòng rủi ro cho các tài sản Có nội bảng khác,-2613000000,-53701000000,,TPB
TỔNG CỘNG NGUỒN VỐN,242246851000000,216152686000000,,TPB
Nợ phải trả,221967382000000,198202860000000,,TPB
Các khoản nợ Chính phủ và NHNN,626953000000,668285000000,,TPB
Tiền gửi và vay các TCTD khác,56157590000000,48712126000000,,TPB
Tiền gửi của các TCTD khác,30812212000000,28483199000000,,TPB
Vay các TCTD khác,25345378000000,20228927000000,,TPB
Tiền gửi của khách hàng,132062360000000,120036649000000,,TPB
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,0,0,,TPB
"Vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",664246000000,679715000000,,TPB
Phát hành giấy tờ có giá,28635426000000,24444124000000,,TPB
Các khoản nợ khác,3820807000000,3661961000000,,TPB
"Các khoản lãi, phí phải trả",2431219000000,2642868000000,,TPB
Thuế TNDN hoãn lại phải trả,0,0,,TPB
Các khoản phải trả và công nợ khác,1389588000000,1019093000000,,TPB
Dự phòng rủi ro khác,0,0,,TPB
Vốn chủ sở hữu,20279469000000,17949826000000,,TPB
Vốn và các quỹ,10994182000000,9859189000000,,TPB
Vốn góp,10716717000000,10716717000000,,TPB
Nguồn vốn đầu tư XDCB,0,0,,TPB
Thặng dư vốn cổ phần,277465000000,51071000000,,TPB
Cổ phiếu quỹ,0,-908599000000,,TPB
Cổ phiếu ưu đãi,0,0,,TPB
Vốn khác của chủ sở hữu,0,0,,TPB
Các Quỹ,1388879000000,862350000000,,TPB
Chênh lệch tỷ giá hối đoái,0,67399000000,,TPB
Chênh lệch đánh giá lại tài sản,0,0,,TPB
Lợi nhuận sau thuế chưa phân phối,7896408000000,7160888000000,,TPB
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,0,0,,TPB
Lợi nhuận sau thuế chưa phân phối kỳ này,7896408000000,7160888000000,,TPB
Lợi ích cổ đông không kiểm soát,0,0,,TPB
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,TPB
Nghĩa vụ nợ tiềm ẩn,21060300000000,18119462000000,,TPB
Thư tín dụng,0,0,,TPB
Thư tín dụng trả ngay,0,0,,TPB
Thư tín dụng trả chậm,0,0,,TPB
Thư tín dụng khác,0,0,,TPB
Bảo lãnh tín dụng,21060300000000,18119462000000,,TPB
Bảo lãnh vay vốn,216145000000,204233000000,,TPB
Bảo lãnh thanh toán,0,0,,TPB
Bảo lãnh thực hiện hợp đồng,0,0,,TPB
Bảo lãnh dự thầu,0,0,,TPB
Bảo lãnh xuất khẩu,0,0,,TPB
Bảo lãnh khác,20844155000000,17915229000000,,TPB
Cam kết tín dụng,183721129000000,150069632000000,,TPB
Cam kết trong giao dịch hối đoái,169083986000000,135697485000000,,TPB
Cam kết mua ngoại tệ,7568205000000,5620633000000,,TPB
Cam kết bán ngoại tệ,7583220000000,2284354000000,,TPB
Cam kết hoán đổi ngoại tệ,153932561000000,127792498000000,,TPB
Cam kết giao dịch tương lại,0,0,,TPB
Cam kết cho vay không hủy ngang,0,0,,TPB
Cam kết trong nghiệp vụ L/C,3573484000000,3946142000000,,TPB
Cam kết khác,11063659000000,10426005000000,,TPB
Tiền và các khoản tương đương tiền,4617786523255,2203952214497,3215215954814,MWG
Tiền,3663573676679,2059947172526,1839361622984,MWG
Các khoản tương đương tiền,954212846576,144005041971,1375854331830,MWG
Các khoản đầu tư tài chính ngắn hạn,13524445343145,12622967473973,6814280806241,MWG
Đầu tư ngắn hạn,0,0,0,MWG
Dự phòng giảm giá đầu tư ngắn hạn,0,0,0,MWG
Đầu tư giữ đến ngày đáo hạn,13524445343145,12622967473973,6814280806241,MWG
Các khoản phải thu ngắn hạn,2774679155325,1738733670248,2787721676605,MWG
Phải thu khách hàng,288150545779,216790068593,189752539769,MWG
Trả trước cho người bán,461197411849,369838632437,635727476555,MWG
Phải thu nội bộ ngắn hạn,0,0,0,MWG
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,MWG
Phải thu về cho vay ngắn hạn,580000000000,204400000000,1007400000000,MWG
Các khoản phải thu khác,1445331197697,947704969218,954841660281,MWG
Dự phòng phải thu ngắn hạn khó đòi,0,0,0,MWG
Tài sản thiếu chờ xử lý,0,0,0,MWG
Hàng tồn kho,22414714164477,23252975952139,21556084239775,MWG
Dự phòng giảm giá hàng tồn kho,-426116360461,-455092776360,-644534207466,MWG
Tài sản ngắn hạn khác,859089062819,988628079706,641901390392,MWG
Chi phí trả trước ngắn hạn,610853915103,596790954936,474472580479,MWG
Thuế GTGT được khấu trừ,225024212698,386311726677,150678420003,MWG
Thuế và các khoản khác phải thu Nhà nước,23210935018,5525398093,16750389910,MWG
Giao dịch mua bán lại trái phiếu chính phủ,0,0,0,MWG
Tài sản dài hạn,9745169738422,9078250528418,15112089537982,MWG
Các khoản phải thu dài hạn,463077992288,445898652826,462191637833,MWG
Phải thu dài hạn của khách hàng,0,0,0,MWG
Trả trước dài hạn người bán,0,0,0,MWG
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,MWG
Phải thu dài hạn nội bộ,0,0,0,MWG
Phải thu về cho vay dài hạn,0,0,0,MWG
Phải thu dài hạn khác,463077992288,445898652826,462191637833,MWG
Dự phòng phải thu dài hạn khó đòi,0,0,0,MWG
Tài sản cố định,8243766931475,7744570258981,8630499611959,MWG
Tài sản cố định hữu hình,8216217443273,7716494606764,8603424446908,MWG
Nguyên giá TSCĐHH,15150686306554,14018738060314,16255905656653,MWG
Hao mòn TSCĐHH,-6934468863281,-6302243453550,-7652481209745,MWG
Tài sản cố định thuê tài chính,0,0,0,MWG
Nguyên giá TSCĐTTC,0,0,0,MWG
Hao mòn TSCĐTTC,0,0,0,MWG
Tài sản cố định vô hình,27549488202,28075652217,27075165051,MWG
Nguyên giá TSCĐVH,36771076200,36771076200,36771076200,MWG
Hao mòn TSCĐVH,-9221587998,-8695423983,-9695911149,MWG
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,MWG
Bất động sản đầu tư,0,0,0,MWG
Nguyên giá bất động sản đầu tư,0,0,0,MWG
Hao mòn bất động sản đầu tư,0,0,0,MWG
Tài sản dở dang dài hạn,258141398547,99363949563,171253463022,MWG
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,MWG
Chi phí xây dựng cơ bản dở dang ,258141398547,99363949563,171253463022,MWG
Các khoản đầu tư tài chính dài hạn,46383695336,49796978182,5052594533578,MWG
Đầu tư vào công ty con,0,0,0,MWG
"Đầu tư vào công ty liên kết, liên doanh",46383695336,49796978182,45145441820,MWG
Đầu tư dài hạn khác,0,0,0,MWG
Dự phòng giảm giá đầu tư tài chính dài hạn,0,0,0,MWG
Đầu tư dài hạn giữ đến ngày đáo hạn,0,0,5007449091758,MWG
Tài sản dài hạn khác,733799720776,738620688866,795550291590,MWG
Chi phí trả trước dài hạn,60697945155,56562067170,91206219605,MWG
Tài sản thuế thu nhập hoãn lại,274054606852,267663484898,320644871246,MWG
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,0,MWG
Lợi thế thương mại,399047168769,414395136798,383699200739,MWG
Lợi thế thương mại (trước 2015),0,0,0,MWG
TỔNG CỘNG TÀI SẢN,53935883987443,49885507918981,50127293605809,MWG
Nợ phải trả,35676966018299,32931983663802,31320026379774,MWG
Nợ ngắn hạn,34548019351648,31804171997150,27421544713124,MWG
Vay và nợ ngắn hạn,19966291619420,17460247836731,14165406127888,MWG
Phải trả người bán,9126181286875,9616368069996,7353287920108,MWG
Người mua trả tiền trước,70937590925,70870082626,94495498354,MWG
Thuế và các khoản phải nộp Nhà nước,781814076117,704909771549,896227923836,MWG
Phải trả người lao động,464384356455,356529821666,480695326320,MWG
Chi phí phải trả,3241014552259,2547642322790,3676529352090,MWG
Phải trả nội bộ,0,0,0,MWG
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,MWG
"Các khoản phải trả, phải nộp ngắn hạn khác",814380987723,973239150414,686169461656,MWG
"Quỹ khen thưởng, phúc lợi",30117753,30117753,30117753,MWG
Doanh thu chưa thực hiện ngắn hạn,341766992,333585174,0,MWG
Dự phòng phải trả ngắn hạn,82642997129,74001238451,68702985119,MWG
Quỹ bình ổn giá,0,0,0,MWG
Nợ dài hạn,1128946666651,1127811666652,3898481666650,MWG
Phải trả dài hạn người bán,0,0,0,MWG
Người mua trả trước dài hạn,0,0,0,MWG
Chi phí phải trả dài hạn,0,0,0,MWG
Phải trả nội bộ về vốn kinh doanh,0,0,0,MWG
Phải trả dài hạn nội bộ,0,0,0,MWG
Phải trả dài hạn khác,0,0,0,MWG
Vay và nợ dài hạn,1128946666651,1127811666652,3898481666650,MWG
Trái phiếu chuyển đổi,0,0,0,MWG
Cổ phiếu ưu đãi,0,0,0,MWG
Thuế thu nhập hoãn lại phải trả,0,0,0,MWG
Dự phòng trợ cấp mất việc làm,0,0,0,MWG
Doanh thu chưa thực hiện dài hạn,0,0,0,MWG
Quỹ phát triển khoa học và công nghệ,0,0,0,MWG
Dự phòng phải trả dài hạn,0,0,0,MWG
Vốn chủ sở hữu,18258917969144,16953524255179,18807267226035,MWG
Vốn và các quỹ,18258917969144,16953524255179,18807267226035,MWG
Vốn góp,4754311970000,4661242270000,7130654950000,MWG
Cổ phiếu phổ thông,4754311970000,4661242270000,7130654950000,MWG
Thặng dư vốn cổ phần,558110430986,558110430986,558110430986,MWG
Quyền chọn chuyển đổi trái phiếu,0,0,0,MWG
Vốn khác của chủ sở hữu,0,0,0,MWG
Cổ phiếu quỹ,-1206980000,-368410000,-1597330000,MWG
Chênh lệch đánh giá lại tài sản,0,0,0,MWG
Chênh lệch tỷ giá hối đoái,-3573069285,-3057250832,-2999889277,MWG
Quỹ đầu tư phát triển,0,0,0,MWG
Quỹ dự phòng tài chính,0,0,0,MWG
Quỹ khác thuộc vốn chủ sở hữu,0,0,0,MWG
Lợi nhuận sau thuế chưa phân phối,12940681890963,11727652205678,11112088580269,MWG
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,10389683597845,10389683597845,7775704885845,MWG
Lợi nhuận sau thuế chưa phân phối kỳ này,2550998293118,1337968607833,3336383694424,MWG
Lợi ích cổ đông không kiểm soát,10593726480,9945009347,11010484057,MWG
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,0,MWG
Nguồn vốn đầu tư XDCB,0,0,0,MWG
Nguồn kinh phí và quỹ khác,0,0,0,MWG
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,0,MWG
Vốn ngân sách nhà nước,0,0,0,MWG
Nguồn kinh phí đã hình thành TSCĐ,0,0,0,MWG
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,0,MWG
TỔNG CỘNG NGUỒN VỐN,53935883987443,49885507918981,50127293605809,MWG
Tiền và các khoản tương đương tiền,4978881337221,5162685900519,5446784083688,FPT
Tiền,2671613358430,2631972515733,2936232673264,FPT
Các khoản tương đương tiền,2307267978791,2530713384786,2510551410424,FPT
Các khoản đầu tư tài chính ngắn hạn,15532505379957,14057681981618,16055301795066,FPT
Đầu tư ngắn hạn,0,0,0,FPT
Dự phòng giảm giá đầu tư ngắn hạn,0,0,0,FPT
Đầu tư giữ đến ngày đáo hạn,15532505379957,14057681981618,16055301795066,FPT
Các khoản phải thu ngắn hạn,6675995128182,6051076946319,6654818353847,FPT
Phải thu khách hàng,5531866163327,5277490091007,5827087167607,FPT
Trả trước cho người bán,579927721506,467365468959,338658818579,FPT
Phải thu nội bộ ngắn hạn,0,0,0,FPT
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,204224676753,194746840384,119879763439,FPT
Phải thu về cho vay ngắn hạn,235416520000,0,260408900000,FPT
Các khoản phải thu khác,632605399042,603967552923,629749883333,FPT
Dự phòng phải thu ngắn hạn khó đòi,-508045352446,-492493006954,-520966179111,FPT
Tài sản thiếu chờ xử lý,0,0,0,FPT
Hàng tồn kho,1849606883871,1638474324623,1955072057943,FPT
Dự phòng giảm giá hàng tồn kho,-126381554116,-122167832017,-120577334799,FPT
Tài sản ngắn hạn khác,597345121687,995606087754,543530084801,FPT
Chi phí trả trước ngắn hạn,334612045870,670749876274,276299347871,FPT
Thuế GTGT được khấu trừ,240684478781,250943710339,243800135652,FPT
Thuế và các khoản khác phải thu Nhà nước,22048597036,73912501141,23430601278,FPT
Giao dịch mua bán lại trái phiếu chính phủ,0,0,0,FPT
Tài sản dài hạn,17346167199680,16568753168985,17589371624276,FPT
Các khoản phải thu dài hạn,326698907178,245989451844,168588399483,FPT
Phải thu dài hạn của khách hàng,0,0,0,FPT
Trả trước dài hạn người bán,380000000,380000000,380000000,FPT
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,FPT
Phải thu dài hạn nội bộ,0,0,0,FPT
Phải thu về cho vay dài hạn,93335081908,93568407678,2574676673,FPT
Phải thu dài hạn khác,287712999088,206770217984,220362896628,FPT
Dự phòng phải thu dài hạn khó đòi,-54729173818,-54729173818,-54729173818,FPT
Tài sản cố định,8292676926263,8373230770473,8442954951887,FPT
Tài sản cố định hữu hình,7225475515955,7285925964352,7360311588243,FPT
Nguyên giá TSCĐHH,13534712119585,13288879353251,13976823237129,FPT
Hao mòn TSCĐHH,-6309236603630,-6002953388899,-6616511648886,FPT
Tài sản cố định thuê tài chính,2823139478,2528271864,2559686397,FPT
Nguyên giá TSCĐTTC,6266133543,5758380238,5910495247,FPT
Hao mòn TSCĐTTC,-3442994065,-3230108374,-3350808850,FPT
Tài sản cố định vô hình,1064378270830,1084776534257,1080083677247,FPT
Nguyên giá TSCĐVH,2088341474878,2068303271666,2146287701198,FPT
Hao mòn TSCĐVH,-1023963204048,-983526737409,-1066204023951,FPT
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,FPT
Bất động sản đầu tư,0,0,0,FPT
Nguyên giá bất động sản đầu tư,0,0,0,FPT
Hao mòn bất động sản đầu tư,0,0,0,FPT
Tài sản dở dang dài hạn,2750511035739,2519515958397,2775668094067,FPT
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,FPT
Chi phí xây dựng cơ bản dở dang ,2750511035739,2519515958397,2775668094067,FPT
